"run_ID"	"omni_ns_linT"	"omni_ns_linF"	"omni_is_linT"	"omni_is_linF"	"omni_ls_linT"	"omni_ls_linF"	"link_ns_linT"	"link_ns_linF"	"link_is_linT"	"link_is_linF"	"link_ls_linT"	"link_ls_linF"	"form_ns_linT"	"form_ns_linF"	"form_is_linT"	"form_is_linF"	"form_ls_linT"	"form_ls_linF"
1	0.304000000000002	30.5129999999999	0.317999999999998	30.3489999999993	0.290000000000006	6.14800000000014	0.182000000000002	30.7520000000004	0.179999999999993	30.4059999999999	0.161000000000001	5.97100000000046	0.181999999999988	30.384	0.179000000000002	30.3830000000007	0.158000000000001	5.86599999999999
3	0.334000000000003	53.7939999999999	0.335999999999999	53.8180000000002	0.283999999999992	5.62700000000041	0.197000000000003	54.4049999999997	0.192999999999998	54.4589999999998	0.162000000000006	5.35400000000027	0.191000000000003	53.5770000000002	0.194000000000003	52.9279999999999	0.164000000000001	5.23499999999967
2	0.330999999999989	34.9550000000008	0.316000000000003	34.866	0.358999999999995	8.65400000000045	0.180999999999997	35.0420000000004	0.179000000000002	35.4179999999997	0.213999999999999	8.22500000000036	0.179000000000002	35.3239999999996	0.179000000000002	35.1820000000007	0.212000000000003	8.11099999999988
5	1.6880000000001	21.9839999999999	2.24200000000019	21.9849999999997	1.69200000000001	5.11500000000024	2.55299999999988	22.4250000000002	2.73299999999972	22.4960000000001	1.16699999999992	5.42200000000003	2.45500000000038	22.0350000000003	2.40099999999984	22.4209999999998	1.01400000000012	5.19200000000001
4	0.310000000000002	46.9470000000001	0.310999999999993	46.4429999999993	0.350999999999999	2.75	0.172000000000011	46.5010000000002	0.168999999999997	46.1769999999997	0.224999999999994	2.30500000000029	0.165000000000006	46.223	0.164999999999992	46.223	0.228000000000009	2.27899999999954
6	1.71000000000004	34.8430000000008	2.00300000000061	34.9750000000004	1.71699999999964	6.90700000000015	1.48900000000049	35.0749999999998	1.5	35.0430000000006	1.46000000000004	6.80000000000018	1.30000000000018	35.0630000000001	1.30599999999959	35.2459999999992	1.29200000000037	6.88600000000042
7	0.27600000000001	32.578	0.278000000000006	32.3620000000001	0.241	2.13900000000012	0.162999999999997	32.7339999999999	0.164000000000001	33.165	0.125	1.84699999999975	0.161000000000001	32.7950000000001	0.161000000000001	32.8989999999999	0.12700000000001	1.84900000000016
9	0.274999999999991	32.0359999999996	0.278999999999996	31.98	0.257000000000005	5.24900000000025	0.164000000000001	32.0150000000003	0.161000000000001	32.002	0.137999999999991	4.93600000000015	0.161000000000001	32.1590000000001	0.160000000000011	32.348	0.140000000000001	5.08400000000029
10	0.293999999999997	21.4059999999999	0.298999999999992	21.3849999999998	0.254999999999995	5.12100000000009	0.178999999999988	21.4400000000001	0.177999999999997	21.489	0.138000000000005	4.88400000000001	0.178000000000011	21.5460000000003	0.173000000000002	21.4349999999999	0.13600000000001	4.86699999999973
8	0.275999999999996	49.893	0.278000000000006	49.7890000000007	0.247	9.05299999999988	0.164999999999992	50.9680000000008	0.163000000000011	50.6949999999997	0.131	9.98899999999958	0.162000000000006	49.402	0.161999999999992	49.2169999999987	0.131	9.68400000000111
